Name,Text,Pre2022,Length
A Day of Fallen Night by Samantha Shannon,"They have simply chosen to conserve their strength. Why did their strength wane? If a godsinger does not know the answer to that question, surely no one living does. An old boardwalk led into the lake, to the small island at its heart. The gods are benign, Emperor Jorodu said as they crossed, but they are not of our world. They prefer not to involve themselves in the politics and conflicts of humankind. Even if they were awake, they could not help us counter a threat like the Kuposa. That is why I needed you. Why have you brought me to this lake? I brought the elder of your two brothers first. In the Empire of the Twelve Lakes, the Imperial Dragon chose a worthy heir from the House of Lakseng, when she was still awake. Here, the firstborn usually succeeds their parent, but I think the Lacustrine had it right. After all, we are made of water, and there is no better judge of water than a god. Dumai stopped when she saw what waited on the island. A large bell, cast in bronze. Father, she said, its forbidden. Not for us. In fact, there is a way for us to wake them all, if Seiiki ever had great need. You lived beneath it your whole life. The Queen Bell. Yes. If the Queen Bell rings, there are people across Seiiki who will strike all the others. Her father laid a hand on the bronze.",0,large
A Day of Fallen Night by Samantha Shannon,"In the event of his death, the heir to Inys may wed another relative of Queen Rozaria of Yscalin  in the first or second degree, specifically  within the next month. Usually the clause is included because one of the parties has some illness, or partakes in dangerous pursuits, Lade Edith said. A sensible precaution. Prince Therico had a fragile constitution. Lord Randroth set the document in question on the table. Two members of the House of Vetalda who fit the description were, tragically, killed with him. However, there is another, who is free to wed. If you were to accept him, it would mean we could proceed as planned. We would not have to seek other candidates or negotiate favourable terms, which will prove almost impossible in wartime. We would preserve our historic union with Queen Rozaria. I thought all her other grandchildren married, Glorian said. You had it right, Queen Glorian. Lade Edith loosened their collar, looking a little faint. Forgive me. I truly do not believe we should consider this, but the Lord Protector is in favour, Lord Randroth finished. He knows the man well, and vouches for his conduct. Glorian nodded. Who is it? Prince Guma Vetalda. Florell, who had been waiting outside the Council Chamber, now ventured into it. Prince Guma, she echoed. Lord Randroth, you cant possibly be talking about the Duke of Kvuga. You are not permitted to enter the Council Chamber, Lady Florell.",0,large
A Day of Fallen Night by Samantha Shannon,"She did not have to stand here and try to outwit the River Lord. She did not have to become like him  and she had come so close, some days. This court had made her reckless, untrusting and hard; it had almost made her cruel. Now she remembered the godsinger of Mount Ipyeda, who had wished for nothing more than the life she already had. That godsinger had needed no throne to serve Kwiriki, or to help the people of Seiiki. After all, she had known Kwiriki before she ever set eyes on his throne. You are a kite, a rainbow, a rider. The realisation tilted the corners of her lips. Where have you ever belonged but the sky? Before she could think better of it, she walked towards the throne and knelt, taking Suzumai by the hand. Your Majesty, she said, I love and respect you, as your big sister. I will not ask for the Rainbow Throne. You have every right to sit on it, too. She touched her cheek. I must leave again, for a little while, but I will always come back. Suzumai swallowed, eyes shimmering. You promised you wouldnt go away again. I know. Dumai tightened her hold on her hand. Im sorry. Will you keep me safe? Yes, Suzumai whispered. Dumai looked at the River Lord, whose face betrayed his curiosity. He was trying to predict her next move. I do not wish to fight you when an enemy threatens our island.",0,large
A Day of Fallen Night by Samantha Shannon,"Another silver Noziken. Dumai looked at them all, the whole belfry of courtiers. Her father had summoned her because she owed allegiance to no one. Now she saw that no one owed allegiance to her, either. I am alone. She stood at a great distance from herself. I am alone, with my foot in the fishnet. No, not alone. Outside, a dragon waited for her. The stone was tucked between her breasts. And when she heard the words in her head, they did not belong to a god, or a woman in a dream. It was her own voice. What are you doing? As that question filled her mind, a weight lifted. She did not have to fight this battle. She did not have to stand here and try to outwit the River Lord. She did not have to become like him  and she had come so close, some days. This court had made her reckless, untrusting and hard; it had almost made her cruel. Now she remembered the godsinger of Mount Ipyeda, who had wished for nothing more than the life she already had. That godsinger had needed no throne to serve Kwiriki, or to help the people of Seiiki. After all, she had known Kwiriki before she ever set eyes on his throne. You are a kite, a rainbow, a rider. The realisation tilted the corners of her lips. Where have you ever belonged but the sky? Before she could think better of it, she walked towards the throne and knelt, taking Suzumai by the hand.",0,large
A Day of Fallen Night by Samantha Shannon,"Her first wild thought was that the gallery must have been walled up. Then the hanging was drawn back, and a stricken face appeared, cast into shadow. Who in Halgalant are you? Glorian demanded. Pain and embarrassment sharpened her voice. She had not thought to see anyone up here. The man  a young man, not much older than her  stared back at her in shock. My lady. Recovering, he lowered his head. Your pardon. Are you hurt? His accent was a flinty burr. She could have sworn it had the rime of the North on it. Hurt? Glorian snapped. I am vexed, by your presence. Why are you lurking up here in the dark? He seemed at a loss for words. She knew she was being rude, but she needed him to get out of the way, before she fainted on him. Her bone hurt so badly it made her sight prickle. A second face looked out from behind the young man. A woman, about the same age, brown hair plaited over her pale forehead. When Glorian realised what she must have interrupted, she flushed. Unless you two are wed, you should not be trysting. She drew herself up to her full, considerable height, her arm throbbing. Off with you, or Queen Sabran will hear of this. We werent the woman started, but the man cut her off. Aye, my lady. Forgive us. He ushered his friend away, and they were gone.",0,large
A Day of Fallen Night by Samantha Shannon,"Gladwin Fynch (Lady Gladwin): Duchess of Temperance, descendant of the Knight of Temperance. Guma Vetalda (the Hermit of Hart Grove): High Prince of Yscalin and Duke of Kvuga, and twin brother of Rozaria III of Yscalin, born a few minutes after her. Uncle to the Donmato Alarico and granduncle to Princess Idrega and Prince Therico. He rules from the stronghold of Hart Grove and is the wealthiest man in Yscalin, thanks to the mines known collectively as the Ufarassus. Helisent Beck (Lady Helisent): A lady-in-waiting to Glorian Berethnet. Daughter of Lord Ordan Beck, the Dowager Earl of Goldenbirch. Idrega Vetalda: Princess of Yscalin and only daughter of the Donmato Alarico and his companion, Thederica Yelarigas. Sister to Therico, grandniece of Prince Guma, and granddaughter of Rozaria III. Julain Crest (Lady Julain): Principal lady-in-waiting to Glorian Berethnet, and daughter of Lady Brangain Crest, the Duchess of Justice. Kell Bourn (Mastress Bourn): A bonesetter and assistant to Doctor Forthard. Liuma afa Dura: A lady-in-waiting and former tutor to Sabran VI of Inys, who taught her Yscali. Liuma is now Mistress of the Robes. She is from minor Yscali nobility, the daughter of a knight, and is mother to Adeliza afa Dura. Magnaust Vatten (Lord Magnaust): Firstborn child of Heryon Vattenvarg, the Sea King, making him heir to the Stewardship of Mentendon. Brother to Brenna and Haynrick. Mansell Shore (Lord Mansell): Baron Glenn of Langarth through his marriage to Lord Edrick Glenn, and adoptive father to Roland, Mara and Wulf.",0,large
A Day of Fallen Night by Samantha Shannon,"I never understood what that meant before now. What if she used the same magic as Canthe? Esbar looked at it, her expression resolving. Hold the gate, she ordered their sisters. I need higher ground. Tunuva ran towards the cliffs with her. Royal tombs were carved into their western face. In their wake, the gates cracked open to let out a flood of Ersyri soldiers, roaring as they made a last foray. Those operating the catapults went up and down the cliffs on a wooden platform, pulled by chains. Esbar and Tunuva climbed on to it. Feeling their weight, someone above began to hoist them up, and as the platform swayed above the tombs, they saw the whole city, on fire from one end to the other. Below, their sisters grew smaller, beating away the horde at the gates. Theyre coming from the north, Esbar said, watching. Tunuva nodded. She looked down at her cloak, once white, and found it soaked in blood. At the top, they stepped off the platform to find the city guard cranking down the arm of the largest catapult, Izi observing them. From here, starlight could be glimpsed through the smoke. Izi, get to the tombs to recover, Esbar told her. Youve fought enough. Im fine, Prioress That was an order. With a nod of defeat, Izi went to the platform, holding her side. Tunuva craned her neck to see the catapults, which stood as tall as old bone towers.",0,large
A Day of Fallen Night by Samantha Shannon,"I have left a warning for our sisters in the archives, telling them to be wary of strangers. What of the Inysh matter? Tunuva asked. Will you leave word of that in the archives, too? Yes. Her gaze turned distant. I will leave a tablet there, stating that the Queen of Inys is always to have a mage as her protector; that this is my ruling as Prioress of the Orange Tree  but I will allow our future sisters to interpret my reasons as they see fit. Thank you, Tunuva said. I do it to protect a part of you that will live on, Esbar told her, but also because a position in Inys will always be of value to us. We can see into the land of the Deceiver. I agree. Let our sisters know what he did to the Mother, so they might always guard the truth. The Red Damsels needed no flame to fight. Each sister was a living blade. They would hunt the wyrms now, to the same places they had forced humans into for almost a year. They would stalk them to the deepest caves, the highest roosts and farthest wastes, to ensure they never rose again. An ichneumon pup snuffled towards them. Esbar nudged Tunuva with her shoulder. Go to the Mother, she said. She must miss your voice. With her old smile, she took Tunuva by the chin and drew her in for a kiss.",0,large
A Day of Fallen Night by Samantha Shannon,"I mean to keep an eye on her. Yes, Im sure you would be happy to keep a close watch on a beautiful woman. Kanifa cocked a heavy eyebrow, a faint smile on his lips. Go to your mother, Dumai of Ipyeda. He continued down the corridor. She will cleanse you of such earthly thoughts. Dumai screened her grin behind her hair as she stepped into the room. She teased him, but in truth, Kanifa had never expressed interest in anyone. The mountain was his only love. The traveller lay on a mat, covered to his chin with bedding, feet snug in a heat trap. He was about sixty, grey woven through his thick hair, which framed a brown and solemn face. Unora was nearby, watching a kettle. While there were guests in the temple, she was obliged to wear the grey veil of the Maiden Officiant, even outside the rituals she led. The Maiden Officiant acted as the understudy and representative of the Supreme Officiant. While the latter was always a member of the imperial family, the former was usually not of noble birth. Her veil symbolised the waterline between the earthly and celestial realms. There you are. Unora patted the floor. Come. Dumai knelt beside her. Have you found out who he is? A saltwalker, from his collection. Her mother motioned to a dish, full of shells of rare beauty. He woke for long enough to ask me where he was.",0,large
A Day of Fallen Night by Samantha Shannon,"Together, they proclaimed that the Lord Protector was in residence. The wind blew hard. Wulf coughed into a gloved hand. Inys might not be half as icy as Hrth in late winter, but their hideaway was damp and cold, and they dared not risk a fire. As the sun rose, Mara returned from her scouting, coming on foot from the hills. Wulf stared when he saw who was with her. While Thrit slept on, he stood aside to let them in. Lord Mansell folded him straight into his arms. Wulf, he breathed. Saint, I cant believe it. You dont even look hurt. I missed you, Pa. When Lord Mansell finally drew back, his eyes were stony with resolve. I came from Langarth, he said to them both. Father brought me abreast of your doubts. He set down a basket. Last night, a messenger arrived from Lady Helisent  she paid him for his haste. Queen Glorian had word that Lord Robart means to stay here until the Feast of Early Spring. How does he explain that? Wulf folded his arms. The regent should be with the queen. He claims to be taking stock of the trees in the haithwood. To see how much timber Inys has for weapons. Wulf rubbed his stubbled jaw. By the Saint. The Saint wants nothing to do with this, son. Lord Mansell went to the window. We all have our orders in the north. Theres no reason he cant return to Queen Glorian.",0,large
A Day of Fallen Night by Samantha Shannon,"Then another face, pale and terrified. The memories were far away, so far they no longer held a clear shape, and ran like water. But he knew he had been to this part of the wood before. How had he escaped, the first time? He was laughing and the sun was bright, and he tasted honey like a prayer on his lips. Who are you? He stopped, a stitch ripping into his side. His hand shook so hard the candle guttered in the lantern. Light was glimmering through the trees. He stepped towards it, so entranced that all fear left his bones. Above him, a long mark was daubed on an oak, silver and faded, sending a sickly glow over the trunks. Even though its shape was strange, it was familiar. He knew, then, to turn north. A few more paces, to another tree. As he approached, more marks flared to life on the trees, each one extending his path through the blackness. At the end, there was light, both white and gold. Wulf glanced over his shoulder. He had thought Lord Robart would have heard the commotion with the wolves, but the wood was so gathered and dense, there was no trace of anyone else. It occurred to him that he might not find any of them again. There must be thousands of skeletons in these woods. Keeping low, he moved into the undergrowth. He bent a branch aside, and it was suddenly there, the place he had sought  a clearing surrounded by hulking oaks and beeches.",0,large
A Day of Fallen Night by Samantha Shannon,"Unora smiled. Dumai would have liked that very much, I think. The Grand Empress glanced up at the dragon, who returned the look, blowing fog through her nostrils. You should be patient, Lady Nikeya, the Grand Empress said, the corners of her mouth tweaking. My granddaughter may yet guide you herself. The dead whisper through the crash of the waves. Sometimes, they may even choose to return to us  we, who are left on the shore. **** Thanks to Clan Kuposa, the House of Noziken had lived a long way from the coast. Nikeya would make no such mistake. Ginura was the last place Dumai had visited, apart from the city where she had fallen. Once they had received the order in person from the Grand Empress, the few surviving members of the Council of State  most had been in the palace when it burned  had confirmed her as Warlord of Seiiki. Nikeya knew she would have to work hard to win over Lady Mithara and Lord Tajorin. That is one of your gifts, a distant impression of Dumai reminded her. The Nadama were flocking to her court at Ginura Castle. Nikeya meant to bring greater change to Seiiki, as the years went on  but she would still have to be slow, always slow. She would rule for a time as if she were queen, and see what other ways opened for her. The remaining Kuposa had not been pleased with her choice of name.",0,large
A Day of Fallen Night by Samantha Shannon,"She told me I disgraced you both. Esbar loves you with her soul, as we all do. She loves the Mother more. As we all must  but Siyu, I was there when Esbar gave birth to you. You have made her so proud over the years. This mistake is a small part of your life. It does not define it. Swallowing, Siyu managed a nod. Tunuva reached into her overskirt and took out the pouch. For you. So you can smell the forest, at least. Siyu undid the tie. When she saw the delicate blue petals in the pouch, she drew out the bloom and held it to her cheek, tears running again. She had always loved dayflowers. Thank you. She sank against Tunuva. Youre always so good to me, Tuva. Even when Im a fool. Tunuva kissed the top of her head. Even as she did, she remembered that Esbar could never be so tender with Siyu. She and Imsurin did not have that freedom. I would like something in exchange, Tunuva said. I would like you to tell me a story. What story? The one that matters most. Tunuva stroked her hair. Come. The way Imin used to tell it to you. With a tiny smile, Siyu shifted across the bed, so Tunuva could lean into the bolsters. Will you do the fire? Siyu asked her. Of course. Siyu wiped her face once more, nestling close. There is a Womb of Fire that roils beneath the world, she began.",0,large
A Day of Fallen Night by Samantha Shannon,"As the wound smoked, he watched the glow leave its eye, an ember turning cold in its socket. His own eye had puffed shut. What had struck him, he had no idea. He had lost count of the talons scraping at his mail, the beaks striking his helm. He planted the end of his long axe in the sand. Wheezing from the smoke, he scraped his hair from his eyes and peered towards Bithandun, so tired he was almost drunk with it, swaying. The Silver Hall had not yet fallen, but its roof glowed with fire, and no amount of thrown water could quench it. The wyrms had come for Virtudom, as Fredel had sworn. When your days grow long and hot, when the sun in the North never sets, we shall come. A soldier ran into the sea to put out her burning clothes. For three days and nights, they had battled an onslaught from the Iron Mountains: housecarls, raiders, people of every trade and rank. All Hrthi were expected to be fighters, for theirs was a cruel land, a hard one. The creatures of the Dreadmount could be slain, but not with ease. Scale like tuff enclosed their bodies. Some had vulnerabilities  places where the flesh gaped, often at the shoulder of the wing  but some were so encrusted, it was hard to find a weak point for a spear or sword to pierce. He pulled off his helm and cloth mask to breathe, sweltering in his mail and wool.",0,large
A Day of Fallen Night by Samantha Shannon,"Tunuva wished Narha could comfort her, too  that her forebear could lean down from that column and brush away her nightmares. In the last one, Esbar had stabbed her in the heart, and she had woken in a sweat, convinced it was blood. She had not told Esbar. Across the hall, Esbar was taking her time at the rack. When she nodded to an Ersyri sword, the armourer removed its silver-mounted scabbard, wiped its blade with an oiled cloth, and handed it to her. As she held the sword aloft to inspect it, Tunuva recalled the cold twist of the knife in her dream. She shook herself. Are you ready, she called, or examining yourself in the ceiling? Why? Esbar sauntered to the middle of the hall. Do you suppose Id like what I see? Unquestionably. Many of their sisters had gathered to watch. Yeleni stood in a far corner, away from the others. She had seen out the long confinement imposed on her for abetting Siyu. You flatter me, lover, Esbar said, drawing her back to the matter at hand. She tilted the sword, resting the flat of its blade on her scarred forearm. But tread softly. They circled one another. Fill me with too much confidence, and I fear you may come to regret it. Confidence is a danger, true. Tunuva spun her spear. Arrogance, however, I can tip to my advantage. Lips leaning into a smile, Esbar lunged.",0,large
A Day of Fallen Night by Samantha Shannon,"His need for power has grown in this chaos. This fire will have convinced him that Clan Kuposa must seize its chance to rule, while the gods are at their weakest. I can imagine him performing a noble sacrifice of the Noziken. Epabo, Dumai said, thank you, for everything. I will lead the gods to avert his folly. She marched from the tent, into the freezing night, to collect what she would need. Dumai. Unora caught up to her, Nikeya just behind. You mustnt go. It could be a trap, a way of drawing you into the open I cant leave Suzu at his mercy, Dumai said firmly. Furtia and I will get her away. Taugran is much stronger than Furtia, Nikeya protested. You know this, Dumai. Not for long. I feel the coming of the star. It was true. Her awareness of it was taut and strong, a string pulled along the neck of a lute, tuned to something that moved closer by the hour. Nikeya, Unora said quietly, touching her shoulder, will you leave us a moment, and watch over Epabo? Of course. Nikeya dealt Dumai a concerned look and went back to the tent. Unora took Dumai by the cheek. Do not go to Muysima. I have to I wished, Dumai. When I was twenty. Her voice strained. I asked a wish of Pajati the White. Dumai stared at her. I wished for a way to reach the court, so I could save my father.",0,large
A Day of Fallen Night by Samantha Shannon,"I have sat here in the canyon for a week, to warn those who would come too close. I cant go back. I would sooner starve than He made the sign of the sword, his hand trembling. No soul should enter Halgalant that way. These people look to you for guidance, Saintsman, Regny sneered. And you cower down here? I am a sanctarian, not a warrior or a physician. Wulf drew up beside Regny. Sanctarian, he said, where is the former snowseer, the Issn? Locked into her home. So is anyone with sense. Regny tacked her gaze to the path. We must see the village for ourselves, she said, so I may describe this sickness to King Bardholt. If you insist, then I beg you, touch no one. It starts with a redness in the fingers. Sauma narrowed her eyes. And how does it end? The sanctarian shook his head and collapsed on to a rock, clutching his face. Regny rode past him without a backward glance. I dont like this, Sauma said, catching up to her. We should turn back. And what shall we tell the king? Regny said flatly. That we came here to understand the sickness and still have no sense of what it is? How will this help him, Sauma? Wulf knew the sharpness in her voice. She was nervous. Regny, he broke in, you are the Chieftain of Askrdal. Let us go. Regny stopped her horse.",0,large
A Day of Fallen Night by Samantha Shannon,"The sun has risen. Her voice was bereft of hope. The wyverns can see the moor clearly now. I dont think it will be long before our soldiers are dead. Even with the ones who came from Paupers Henge? Its not enough, Glorian. Theyre so tired. Tears streaked her cheeks. I feel just as I did when you fell off your horse. Youre in danger again, and I cant save you. I cant save Sabran. Its my fault. I should not have insisted on coming here. You did it for Inys. Adela brought fresh candles. Glorian slipped into a weary doze, Sabran gathered to her heart. She skimmed a strange and terrible dream, a sandpiper wetting her wings on the sea. She flew over a burning isle, and a need pounded her chest, hers and not hers: save her, save her. When she woke, she knew where she would go. Sabran grizzled at her breast. Glorian held her close, breathed in her sweet milky smell. You and I have something to do, Glorian told her. Then she looked at Florell. Ready a horse. A horse. Florell shook her head. Glorian, you just gave birth  what do you mean? I am Queen of Inys, Glorian reminded her, and I no longer require a regent. With my Saint-given authority, I charge you to bring me a horse, and a cloak. Queen Glorian. Bourn looked speechless, but managed to say, Your child needs her mother.",0,large
A Day of Fallen Night by Samantha Shannon,"Glorian drew herself up. Mother retires after eventide. I will need to be at the spyhole by then. She grimaced. Lets not tell Jules. Shell only worry. They looked at one another. Or Adela, they agreed in unison. **** After the evening meal, she and Helisent changed and walked to the Royal Sanctuary. Sir Bramel and Dame Erda closed the doors behind them, leaving Glorian to her supposed reflection. Take this. Helisent took a fire pouch from under her cloak. Do you know how to use it? Of course. When Helisent canted an eyebrow, Glorian sighed. I am aware I lack certain practical skills as a royal, but do you truly think a princess of the North cant light a fire? I sometimes forget youve a claim to two thrones. Helisent presented her with a set of iron pincers. For the nails. They had worn cloaks of different colours, which they now traded. Helisent drew up her hood and knelt in prayer, while Glorian slipped through the sanctarians door. Helisent had discovered the secret when she was fifteen. Since she had a sharp eye for detail, her father had asked her to find some coroners rolls in the castle archives. During the search, she had come across an old plan of Drouthwick and noticed two windows she had never seen from the outside, adjacent to the room that was now the royal bedchamber. Combing the castle, she had found a dusty nook, bricked up at one end.",0,large
A Day of Fallen Night by Samantha Shannon,"Every head on the ship turned. Bardholt placed a hand on the side. Archers, he called. Along with half the seafarers, Regny nocked an arrow. Steady. Sire, what comes? a voice said. Let us see. Bardholt narrowed his eyes. It has been a long time since I last heard drums. Not drums, Wulf thought at first, but Bardholt would know better. After all, he had been to war. It could be the Ments. Perhaps even the Vatten. The wedding might have been their chance to lure Bardholt to the sea, where they were strong. Perhaps they were tired of being his stewards, and even an Yscali princess could not temper their ambition. With those possibilities loud in his head, Wulf looked into the fog, one hand on his sax. What emerged from that fog was no enemy ship. It came not from the water, but the sky. A dark bird of prey, soaring on the wind. A sea hawk, Wulf thought distantly  except its wings were wider than the ship was long. They sheared the waves. In those first moments of seeing it, as his mind grasped for a touchstone and his senses slowed to a trickle, he recalled tapestries, sanctuary windows, prayer books, and the monster that haunted their borders. Its eyes were firepits, each slashed with a pupil as black as its scales. Eyes both empty and ferociously alive. The beast loomed above the Conviction, held aloft by those dread wings.",0,large
A Day of Fallen Night by Samantha Shannon,"By the light of the low-burning fires, they shared tales of their deeds, raising their cups to those who had ascended to Halgalant. Hunger was the unwelcome guest. Where food had once been rich, now there was only simple fare, even for the king and his guard. You all fought like the Saint himself today, Einlek said, when they had scraped every plate. None more than Gthur Wyrmkiller, whose harpoon felled the beast. For the first time, the guests raised their voices in a cheer. Gthur was pounded on the back. In the past, our people longed for a glorious death in battle, Einlek called. Now we can only hope to die well for the Saint, and for our best patron, the Knight of Courage, who smiles on us tonight. This may seem a small victory in a rumption, but remember what we did today. We slew a wyrm. The cheers rose. Wulf smiled at Thrit, who hitched up a weak one in return. I might replace this throne with that foul creatures head, Einlek said, to raucous laughter. Though hed kill me for saying it, I think my uncle would agree that a wyvern is a finer trophy than a whale. Finer, someone agreed, but not finer than Fredel! Cups banged on the tables. Aye, his head would make a dread throne. Einlek lifted his own cup. We will drink from that horned skull before I sit upon it. I will carve my uncles name into his bones.",0,large
A Day of Fallen Night by Samantha Shannon,"What makes you think I would have you, Lady Sabran? Her name was a dark thrum in his throat. How do you know I dont already have a consort in my own kingdom? Because I saw how you looked at me in the throne room. (He had not said no.) And how often. King Bardholt offered no reply. Sabran stood tall before him, for she was not her mother. I think, she said, that you are a man familiar with having what you want. This time, you need not seize it with blood and force. I offer it all to you. Be my consort. Your religion began with a love story. Am I the heathen in this tale, or the great slayer? Sabran only held his gaze. She imagined herself as a hook in water, still enough to lure a circling fish. I have heard the Berethnet queens bear only one child. Always, as far back as the songs go, he finally said. I will need an heir for Hrth, to consolidate the House of Hraustr. You have a sister. And she has a son, Sabran said. With Virtudom behind you, your new house will be unassailable. She lifted her chin. I know you will need to convince the snowseers to embrace the Saint. I know the Six Virtues are yet strange to you  but your realm is weeping, Battlebold. So is mine. Marry me, so all wounds may be knit.",0,large
A Day of Fallen Night by Samantha Shannon,"Unora took a layer of cloth from the middle of the table, revealing the oily blue stone. Empress Mokwo wrote of a stone that could command the waters and the winds. Even the gods heeded its call, she said. It was said to resemble a moon, so the Grand Empress did expect it to be pale. Dumai watched her face. It had been a long time since she had seen her mother look nervous. The moon has been known to turn blue. Emperor Jorodu wore a strange expression of his own. Mokwo claimed a human could use this stone, but that only a chosen few could wake it  that for others, it would turn to dead rock. It will not answer to my touch or my wish, but I wonder if it will to yours, Dumai. Dumai reached out to set a single fingertip on its surface. A gentle thrum answered. I feel the power churning in it . . . but I dont know how to draw it, she said with a small frown, trying to articulate the feeling as it came. As if I had the hook and bait, and the water boils with life, but no fish come to me. She released the stone. Why not go to Furtia for counsel, Father? You must not. Unora spoke very softly. The woman who last possessed this is dead. For all we know, it could have killed her.",0,large
A Day of Fallen Night by Samantha Shannon,"With surprising care, she drew a thread of damp hair between her fingers, teasing out a pine needle. Are you certain you dont want me to comb this, Princess? Dumai could feel her own breath betraying her. A warm drift in her darkest waters. Daughter, have you lost your senses? I will manage, she said, starting to draw away. Wait. You said I couldnt style it for this court. Oh, yes  a messenger came at noon. Nikeya smiled. Queen Arkoro will see us tomorrow morning. Dumai stared at her in exasperation. Did you not think to tell me that earlier? I must have been distracted. Nikeya returned to the bath. Ill see you in the morning, Princess. **** In the guest quarters, Dumai lay on her bedding. As she tried to sleep, she remembered her strange dream  the figure who had spoken with her. On the mountain, the Grand Empress had started teaching her to control her dreams. The dreamer had to fall asleep, but also stay aware. Dumai turned on to her back, heels and hands planted on the floor. As sleep drew her in, she concentrated on those anchor points, trying to float instead of sinking deep under the waves. Are you there? There was the stream, winding like silver thread through cloth. Im here, the messenger answered. Dumai glimpsed movement in the dark. I suppose we cant say where we are. This realm is like a bubble, floating between the mortal and celestial worlds.",0,large
A Day of Fallen Night by Samantha Shannon,"Dumai stared at the writing. Tonra speaks of a comet that will come in the twelfth year of the fifth century  next year  to cool the risen fire. This must be the answer. A comet. His expression changed. A comet is what keeps the balance in check. Father might know of it  but if this is true, this time of fire will not last for ever, just as Master Kiprun said. It is a wheel, always circling. It means we only need survive until this coming spring. Easier said than done. Kanifa coughed. Dumai, weve stayed too long. She stood without argument. Great one, we are ready to leave, she called, but Furtia did not reply. While Kanifa gathered the old papers into a sack, Dumai combed the cave once more, searching every crevice, trying to ignore how fast her heart was beating. She returned to Tonra, and noticed, on her second look, that the body was curled around something. A box. She thought it was of Lacustrine design, hammered silver with gilding, its surface beautifully engraved. Its shape put her in mind of fruit. With care, she took it and removed its lid  and there it was, the stone. Big as a plum and smooth as a pearl, it was darkest blue, with a white glimmer at its core. Dumai gazed into those depths, finding herself entranced. Kanifa. He crouched beside her. This must be what she was protecting, he rasped.",0,large
A Day of Fallen Night by Samantha Shannon,"And she understood what the dragon wanted. With a hundred thousand eyes on her, she reached out with trembling fingers. A living dragon, slippery as a fish, real and alive beneath her palm. There was kinship in that touch, and strength. Furtia nudged back with her snout. Come. She made a sound like distant thunder, and Dumai took another step. She closed her eyes, feeling a pull, a likeness, a want. The black scales were too slick to hold without slipping. Finding she was unafraid, she sank her hands into the waterfall of manehair. Her fingers closed in the heavy, oily mass, which smelled of steel and seaweed. Even though court had drained her strength, she still had enough to hold her own weight. She climbed until she could hook a leg across the dragon. She looked towards her father, and she saw the change in him, the hope. She had one brief, dizzying impression of the blue above, the stunned faces below, before the dragon surged into the sky. The wind howled, drowning out all sound. Dumai clung to Furtia, face already windburnt, and laughed as the sky welcomed her like an old friend. She had nothing to fear from it. Furtia Stormcaller rose towards the sun, and Noziken pa Dumai was flying, just as she had always dreamed. **** Evening painted over the last strokes of dusk. Furtia passed wisps of cloud, silvering them with the light that filled her crown.",0,large
A Day of Fallen Night by Samantha Shannon,"Furtia and I will get her away. Taugran is much stronger than Furtia, Nikeya protested. You know this, Dumai. Not for long. I feel the coming of the star. It was true. Her awareness of it was taut and strong, a string pulled along the neck of a lute, tuned to something that moved closer by the hour. Nikeya, Unora said quietly, touching her shoulder, will you leave us a moment, and watch over Epabo? Of course. Nikeya dealt Dumai a concerned look and went back to the tent. Unora took Dumai by the cheek. Do not go to Muysima. I have to I wished, Dumai. When I was twenty. Her voice strained. I asked a wish of Pajati the White. Dumai stared at her. I wished for a way to reach the court, so I could save my father. Sipwo dreamed of me that night. Unora spoke in little more than a whisper. Pajati is an elder dragon  born of the stars themselves, not the sea. His light was still within me when you were conceived. How do you know? He told me it would last one turn of the sun. She pressed one hand to her stomach, low down. I think it woke the old gifts of your line, in the waters of my womb. You could have been executed. It was forbidden. A blade would have been kinder than a death by thirst, or a wasting sickness.",0,large
A Day of Fallen Night by Samantha Shannon,"Dumai was frozen stiff. She could smell the beast, its wrongness, and the closer it came, the harder her heart pounded. Its eyes were fixed on her. Great one, stop! Her heels slipped as more briny water bubbled up beneath her. Furtia Stop, its too strong! Furtia opened her jaws in a roar. Then a wave of hot air struck her, and so did a terrible iron horn, scraping along her side. The white light in her crest hissed out. The sound that followed was like nothing Dumai had ever heard  the screech of the wind, threatening to rip her eardrums. Furtia seemed to collapse on herself, and then she was in freefall, silver blood spraying from her side like rain. The world reeled. Eyes streaming, teeth set, Dumai clung on. Furtia shuddered beneath her. Her crest flared back to life, and she whirled away from the approaching rooftops  but the upward pull was too hard and sudden, and Dumai lost her grip. In years of climbing on the middle peak, she had never fallen any farther than it took to gasp. Not with Kanifa to catch her. This time, she had no rope around her waist. She knew how to land: on her feet, knees loose, so she would break her legs and not her skull. There was no time for that. Something clipped her shoulder. A blinding flare of pain, and then she landed, in a downy snowdrift at the base of the clock tower.",0,large
