Name,Text,Pre2022,Length
1984 by George Orwell,"It's all off,' she murmured as soon as she judged it safe to speak. 'Tomorrow, I mean.' 'What?' 'Tomorrow afternoon. I can't come.' 'Why not?' 'Oh, the usual reason. It's started early this time.' For a moment he was violently angry. During the month that he had known her the nature of his desire for her had changed. At the beginning there had been little true sensuality in it. Their first love-making had been simply an act of the will. But after the second time it was different. The smell of her hair, the taste of her mouth, the feeling of her skin seemed to have got inside him, or into the air all round him. She had become a physical necessity, something that he not only wanted but felt that he had a right to. When she said that she could not come, he had the feeling that she was cheating him. But just at this moment the crowd pressed them together and their hands accidentally met. She gave the tips of his fingers a quick squeeze that seemed to invite not desire but affection. It struck him that when one lived with a woman this particular disappointment must be a normal, recurring event; and a deep tenderness, such as he had not felt for her before, suddenly took hold of him. He wished that they were a married couple of ten years' standing. He wished that he were walking through the streets with her just as they were doing now but openly and without fear, talking of trivialities and buying odds and ends for the household.",1,large
1984 by George Orwell,"Throughout that time he had been intending to alter the name over the window, but had never quite got to the point of doing it. All the while that they were talking the half-remembered rhyme kept running through Winston's head. Oranges and lemons say the bells of St Clement's, You owe me three farthings, say the bells of St Martin's! It was curious, but when you said it to yourself you had the illusion of actually hearing bells, the bells of a lost London that still existed somewhere or other, disguised and forgotten. From one ghostly steeple after another he seemed to hear them pealing forth. Yet so far as he could remember he had never in real life heard church bells ringing. He got away from Mr Charrington and went down the stairs alone, so as not to let the old man see him reconnoitring the street before stepping out of the door. He had already made up his mind that after a suitable interval--a month, say--he would take the risk of visiting the shop again. It was perhaps not more dangerous than shirking an evening at the Centre. The serious piece of folly had been to come back here in the first place, after buying the diary and without knowing whether the proprietor of the shop could be trusted. However----! Yes, he thought again, he would come back. He would buy further scraps of beautiful rubbish. He would buy the engraving of St Clement Danes, take it out of its frame, and carry it home concealed under the jacket of his overalls.",1,large
1984 by George Orwell,"But he had not gone six steps down the passage when something hit the back of his neck an agonizingly painful blow. It was as though a red-hot wire had been jabbed into him. He spun round just in time to see Mrs Parsons dragging her son back into the doorway while the boy pocketed a catapult. 'Goldstein!' bellowed the boy as the door closed on him. But what most struck Winston was the look of helpless fright on the woman's greyish face. Back in the flat he stepped quickly past the telescreen and sat down at the table again, still rubbing his neck. The music from the telescreen had stopped. Instead, a clipped military voice was reading out, with a sort of brutal relish, a description of the armaments of the new Floating Fortress which had just been anchored between Iceland and the Faroe lslands. With those children, he thought, that wretched woman must lead a life of terror. Another year, two years, and they would be watching her night and day for symptoms of unorthodoxy. Nearly all children nowadays were horrible. What was worst of all was that by means of such organizations as the Spies they were systematically turned into ungovernable little savages, and yet this produced in them no tendency whatever to rebel against the discipline of the Party. On the contrary, they adored the Party and everything connected with it. The songs, the processions, the banners, the hiking, the drilling with dummy rifles, the yelling of slogans, the worship of Big Brother--it was all a sort of glorious game to them.",1,large
1984 by George Orwell,"O'Brien made a small impatient gesture, as though to say that the demonstration was hardly worth making. Then he turned a switch and the voices stopped. 'Get up from that bed,' he said. The bonds had loosened themselves. Winston lowered himself to the floor and stood up unsteadily. 'You are the last man,' said O'Brien. 'You are the guardian of the human spirit. You shall see yourself as you are. Take off your clothes.' Winston undid the bit of string that held his overalls together. The zip fastener had long since been wrenched out of them. He could not remember whether at any time since his arrest he had taken off all his clothes at one time. Beneath the overalls his body was looped with filthy yellowish rags, just recognizable as the remnants of underclothes. As he slid them to the ground he saw that there was a three-sided mirror at the far end of the room. He approached it, then stopped short. An involuntary cry had broken out of him. 'Go on,' said O'Brien. 'Stand between the wings of the mirror. You shall see the side view as well.' He had stopped because he was frightened. A bowed, grey-coloured, skeleton-like thing was coming towards him. Its actual appearance was frightening, and not merely the fact that he knew it to be himself. He moved closer to the glass. The creature's face seemed to be protruded, because of its bent carriage.",1,large
1984 by George Orwell,"There were times when it went on and on until the cruel, wicked, unforgivable thing seemed to him not that the guards continued to beat him but that he could not force hirnself into losing consciousness. There were times when his nerve so forsook him that he began shouting for mercy even before the beating began, when the mere sight of a fist drawn back for a blow was enough to make him pour forth a confession of real and imaginary crimes. There were other times when he started out with the resolve of confessing nothing, when every word had to be forced out of him between gasps of pain, and there were times when he feebly tried to compromise, when he said to himself: 'I will confess, but not yet. I must hold out till the pain becomes unbearable. Three more kicks, two more kicks, and then I will tell them what they want.' Sometimes he was beaten till he could hardly stand, then flung like a sack of potatoes on to the stone floor of a cell, left to recuperate for a few hours, and then taken out and beaten again. There were also longer periods of recovery. He remembered them dimly, because they were spent chiefly in sleep or stupor. He remembered a cell with a plank bed, a sort of shelf sticking out from the wall, and a tin wash-basin, and meals of hot soup and bread and sometimes coffee.",1,large
1984 by George Orwell,"Under the window somebody was singing. Winston peeped out, secure in the protection of the muslin curtain. The June sun was still high in the sky, and in the sun-filled court below, a monstrous woman, solid as a Norman pillar, with brawny red forearms and a sacking apron strapped about her middle, was stumping to and fro between a washtub and a clothes line, pegging out a series of square white things which Winston recognized as babies' diapers. Whenever her mouth was not corked with clothes pegs she was singing in a powerful contralto: It was only an 'opeless fancy. It passed like an Ipril dye, But a look an' a word an' the dreams they stirred! They 'ave stolen my 'eart awye! The tune had been haunting London for weeks past. It was one of countless similar songs published for the benefit of the proles by a sub-section of the Music Department. The words of these songs were composed without any human intervention whatever on an instrument known as a versificator. But the woman sang so tunefully as to turn the dreadful rubbish into an almost pleasant sound. He could hear the woman singing and the scrape of her shoes on the flagstones, and the cries of the children in the street, and somewhere in the far distance a faint roar of traffic, and yet the room seemed curiously silent, thanks to the absence of a telescreen. Folly, folly, folly! he thought again.",1,large
1984 by George Orwell,"He was shoeless; large, dirty toes were sticking out of the holes in his socks. He was also several days away from a shave. A scrubby beard covered his face to the cheekbones, giving him an air of ruffianism that went oddly with his large weak frame and nervous movements. Winston roused hirnself a little from his lethargy. He must speak to Ampleforth, and risk the yell from the telescreen. It was even conceivable that Ampleforth was the bearer of the razor blade. 'Ampleforth,' he said. There was no yell from the telescreen. Ampleforth paused, mildly startled. His eyes focused themselves slowly on Winston. 'Ah, Smith!' he said. 'You too!' 'What are you in for?' 'To tell you the truth--' He sat down awkwardly on the bench opposite Winston. 'There is only one offence, is there not?' he said. 'And have you committed it?' 'Apparently I have.' He put a hand to his forehead and pressed his temples for a moment, as though trying to remember something. 'These things happen,' he began vaguely. 'I have been able to recall one instance--a possible instance. It was an indiscretion, undoubtedly. We were producing a definitive edition of the poems of Kipling. I allowed the word ""God"" to remain at the end of a line. I could not help it!' he added almost indignantly, raising his face to look at Winston. 'It was impossible to change the line. The rhyme was ""rod"". Do you realize that there are only twelve rhymes to ""rod"" in the entire language? For days I had racked my brains.",1,large
1984 by George Orwell,"But the physical difficulty of meeting was enormous. It was like trying to make a move at chess when you were already mated. Whichever way you turned, the telescreen faced you. Actually, all the possible ways of communicating with her had occurred to him within five minutes of reading the note; but now, with time to think, he went over them one by one, as though laying out a row of instruments on a table. Obviously the kind of encounter that had happened this morning could not be repeated. If she had worked in the Records Department it might have been comparatively simple, but he had only a very dim idea whereabouts in the building the Fiction Department lay, and he had no pretext for going there. If he had known where she lived, and at what time she left work, he could have contrived to meet her somewhere on her way home; but to try to follow her home was not safe, because it would mean loitering about outside the Ministry, which was bound to be noticed. As for sending a letter through the mails, it was out of the question. By a routine that was not even secret, all letters were opened in transit. Actually, few people ever wrote letters. For the messages that it was occasionally necessary to send, there were printed postcards with long lists of phrases, and you struck out the ones that were inapplicable. In any case he did not know the girl's name, let alone her address.",1,large
1984 by George Orwell,"It was too complex to be put into words. There was the dream itself, and there was a memory connected with it that had swum into his mind in the few seconds after waking. He lay back with his eyes shut, still sodden in the atmosphere of the dream. It was a vast, luminous dream in which his whole life seemed to stretch out before him like a landscape on a summer evening after rain. It had all occurred inside the glass paperweight, but the surface of the glass was the dome of the sky, and inside the dome everything was flooded with clear soft light in which one could see into interminable distances. The dream had also been comprehended by--indeed, in some sense it had consisted in--a gesture of the arm made by his mother, and made again thirty years later by the Jewish woman he had seen on the news film, trying to shelter the small boy from the bullets, before the helicopter blew them both to pieces. 'Do you know,' he said, 'that until this moment I believed I had murdered my mother?' 'Why did you murder her?' said Julia, almost asleep. 'I didn't murder her. Not physically.' In the dream he had remembered his last glimpse of his mother, and within a few moments of waking the cluster of small events surrounding it had all come back. It was a memory that he must have deliberately pushed out of his consciousness over many years.",1,large
1984 by George Orwell,"Promiscuity went unpunished, divorce was permitted. For that matter, even religious worship would have been permitted if the proles had shown any sign of needing or wanting it. They were beneath suspicion. As the Party slogan put it: 'Proles and animals are free.' Winston reached down and cautiously scratched his varicose ulcer. It had begun itching again. The thing you invariably came back to was the impossibility of knowing what life before the Revolution had really been like. He took out of the drawer a copy of a children's history textbook which he had borrowed from Mrs Parsons, and began copying a passage into the diary: In the old days (it ran), before the glorious Revolution, London was not the beautiful city that we know today. It was a dark, dirty, miserable place where hardly anybody had enough to eat and where hundreds and thousands of poor people had no boots on their feet and not even a roof to sleep under. Children no older than you had to work twelve hours a day for cruel masters who flogged them with whips if they worked too slowly and fed them on nothing but stale breadcrusts and water. But in among all this terrible poverty there were just a few great big beautiful houses that were lived in by rich men who had as many as thirty servants to look after them. These rich men were called capitalists. They were fat, ugly men with wicked faces, like the one in the picture on the opposite page.",1,large
1984 by George Orwell,"They're boring, really. They only have six plots, but they swap them round a bit. Of course I was only on the kaleidoscopes. I was never in the Rewrite Squad. I'm not literary, dear--not even enough for that.' He learned with astonishment that all the workers in Pornosec, except the heads of the departments, were girls. The theory was that men, whose sex instincts were less controllable than those of women, were in greater danger of being corrupted by the filth they handled. 'They don't even like having married women there,' she added. Girls are always supposed to be so pure. Here's one who isn't, anyway. She had had her first love-affair when she was sixteen, with a Party member of sixty who later committed suicide to avoid arrest. 'And a good job too,' said Julia, 'otherwise they'd have had my name out of him when he confessed.' Since then there had been various others. Life as she saw it was quite simple. You wanted a good time; 'they', meaning the Party, wanted to stop you having it; you broke the rules as best you could. She seemed to think it just as natural that 'they' should want to rob you of your pleasures as that you should want to avoid being caught. She hated the Party, and said so in the crudest words, but she made no general criticism of it. Except where it touched upon her own life she had no interest in Party doctrine.",1,large
1984 by George Orwell,"He must leave in ten minutes. He had to be back at work by fourteen-thirty. Curiously, the chiming of the hour seemed to have put new heart into him. He was a lonely ghost uttering a truth that nobody would ever hear. But so long as he uttered it, in some obscure way the continuity was not broken. It was not by making yourself heard but by staying sane that you carried on the human heritage. He went back to the table, dipped his pen, and wrote: To the future or to the past, to a time when thought is free, when men are different from one another and do not live alone--to a time when truth exists and what is done cannot be undone: From the age of uniformity, from the age of solitude, from the age of Big Brother, from the age of doublethink--greetings! He was already dead, he reflected. It seemed to him that it was only now, when he had begun to be able to formulate his thoughts, that he had taken the decisive step. The consequences of every act are included in the act itself. He wrote: Thoughtcrime does not entail death: thoughtcrime IS death. Now he had recognized himself as a dead man it became important to stay alive as long as possible. Two fingers of his right hand were inkstained. It was exactly the kind of detail that might betray you. Some nosing zealot in the Ministry (a woman, probably: someone like the little sandy-haired woman or the dark-haired girl from the Fiction Department) might start wondering why he had been writing during the lunch interval, why he had used an old-fashioned pen, WHAT he had been writing--and then drop a hint in the appropriate quarter.",1,large
1984 by George Orwell,"It's coffee,' he murmured, 'real coffee.' 'It's Inner Party coffee. There's a whole kilo here,' she said. 'How did you manage to get hold of all these things?' 'It's all Inner Party stuff. There's nothing those swine don't have, nothing. But of course waiters and servants and people pinch things, and--look, I got a little packet of tea as well.' Winston had squatted down beside her. He tore open a corner of the packet. 'It's real tea. Not blackberry leaves.' 'There's been a lot of tea about lately. They've captured India, or something,' she said vaguely. 'But listen, dear. I want you to turn your back on me for three minutes. Go and sit on the other side of the bed. Don't go too near the window. And don't turn round till I tell you.' Winston gazed abstractedly through the muslin curtain. Down in the yard the red-armed woman was still marching to and fro between the washtub and the line. She took two more pegs out of her mouth and sang with deep feeling: They sye that time 'eals all things, They sye you can always forget; But the smiles an' the tears acrorss the years They twist my 'eart-strings yet! She knew the whole drivelling song by heart, it seemed. Her voice floated upward with the sweet summer air, very tuneful, charged with a sort of happy melancholy. One had the feeling that she would have been perfectly content, if the June evening had been endless and the supply of clothes inexhaustible, to remain there for a thousand years, pegging out diapers and singing rubbish.",1,large
1984 by George Orwell,"Your worst enemy, he reflected, was your own nervous system. At any moment the tension inside you was liable to translate itself into some visible symptom. He thought of a man whom he had passed in the street a few weeks back; a quite ordinary-looking man, a Party member, aged thirty-five to forty, tallish and thin, carrying a brief-case. They were a few metres apart when the left side of the man's face was suddenly contorted by a sort of spasm. It happened again just as they were passing one another: it was only a twitch, a quiver, rapid as the clicking of a camera shutter, but obviously habitual. He remembered thinking at the time: That poor devil is done for. And what was frightening was that the action was quite possibly unconscious. The most deadly danger of all was talking in your sleep. There was no way of guarding against that, so far as he could see. He drew his breath and went on writing: I went with her through the doorway and across a backyard into a basement kitchen. There was a bed against the wall, and a lamp on the table, turned down very low. She---- His teeth were set on edge. He would have liked to spit. Simultaneously with the woman in the basement kitchen he thought of Katharine, his wife. Winston was married--had been married, at any rate: probably he still was married, so far as he knew his wife was not dead.",1,large
1984 by George Orwell,"He was getting, he judged, three meals in the twenty-four hours; sometimes he wondered dimly whether he was getting them by night or by day. The food was surprisingly good, with meat at every third meal. Once there was even a packet of cigarettes. He had no matches, but the never-speaking guard who brought his food would give him a light. The first time he tried to smoke it made him sick, but he persevered, and spun the packet out for a long time, smoking half a cigarette after each meal. They had given him a white slate with a stump of pencil tied to the corner. At first he made no use of it. Even when he was awake he was completely torpid. Often he would lie from one meal to the next almost without stirring, sometimes asleep, sometimes waking into vague reveries in which it was too much trouble to open his eyes. He had long grown used to sleeping with a strong light on his face. It seemed to make no difference, except that one's dreams were more coherent. He dreamed a great deal all through this time, and they were always happy dreams. He was in the Golden Country, or he was sitting among enormous glorious, sunlit ruins, with his mother, with Julia, with O'Brien--not doing anything, merely sitting in the sun, talking of peaceful things. Such thoughts as he had when he was awake were mostly about his dreams.",1,large
1984 by George Orwell,"It was always very much the same. He was standing in front of a wall of darkness, and on the other side of it there was something unendurable, something too dreadful to be faced. In the dream his deepest feeling was always one of self-deception, because he did in fact know what was behind the wall of darkness. With a deadly effort, like wrenching a piece out of his own brain, he could even have dragged the thing into the open. He always woke up without discovering what it was: but somehow it was connected with what Julia had been saying when he cut her short. 'I'm sorry,' he said, 'it's nothing. I don't like rats, that's all.' 'Don't worry, dear, we're not going to have the filthy brutes in here. I'll stuff the hole with a bit of sacking before we go. And next time we come here I'll bring some plaster and bung it up properly.' Already the black instant of panic was half-forgotten. Feeling slightly ashamed of himself, he sat up against the bedhead. Julia got out of bed, pulled on her overalls, and made the coffee. The smell that rose from the saucepan was so powerful and exciting that they shut the window lest anybody outside should notice it and become inquisitive. What was even better than the taste of the coffee was the silky texture given to it by the sugar, a thing Winston had almost forgotten after years of saccharine.",1,large
1984 by George Orwell,"Nothing that he does is indifferent. His friendships, his relaxations, his behaviour towards his wife and children, the expression of his face when he is alone, the words he mutters in sleep, even the characteristic movements of his body, are all jealously scrutinized. Not only any actual misdemeanour, but any eccentricity, however small, any change of habits, any nervous mannerism that could possibly be the symptom of an inner struggle, is certain to be detected. He has no freedom of choice in any direction whatever. On the other hand his actions are not regulated by law or by any clearly formulated code of behaviour. In Oceania there is no law. Thoughts and actions which, when detected, mean certain death are not formally forbidden, and the endless purges, arrests, tortures, imprisonments, and vaporizations are not inflicted as punishment for crimes which have actually been committed, but are merely the wiping-out of persons who might perhaps commit a crime at some time in the future. A Party member is required to have not only the right opinions, but the right instincts. Many of the beliefs and attitudes demanded of him are never plainly stated, and could not be stated without laying bare the contradictions inherent in Ingsoc. If he is a person naturally orthodox (in Newspeak a GOODTHINKER), he will in all circumstances know, without taking thought, what is the true belief or the desirable emotion. But in any case an elaborate mental training, undergone in childhood and grouping itself round the Newspeak words CRIMESTOP, BLACKWHITE, and DOUBLETHINK, makes him unwilling and unable to think too deeply on any subject whatever.",1,large
1984 by George Orwell,"In practice it was not difficult for any person well grounded in DOUBLETHINK to avoid doing this, but within a couple of generations even the possibility of such a lapse would have vaished. A person growing up with Newspeak as his sole language would no more know that EQUAL had once had the secondary meaning of 'politically equal', or that FREE had once meant 'intellectually free', than for instance, a person who had never heard of chess would be aware of the secondary meanings attaching to QUEEN and ROOK. There would be many crimes and errors which it would be beyond his power to commit, simply because they were nameless and therefore unimaginable. And it was to be foreseen that with the passage of time the distinguishing characteristics of Newspeak would become more and more pronounced--its words growing fewer and fewer, their meanings more and more rigid, and the chance of putting them to improper uses always diminishing. When Oldspeak had been once and for all superseded, the last link with the past would have been severed. History had already been rewritten, but fragments of the literature of the past survived here and there, imperfectly censored, and so long as one retained one's knowledge of Oldspeak it was possible to read them. In the future such fragments, even if they chanced to survive, would be unintelligible and untranslatable. It was impossible to translate any passage of Oldspeak into Newspeak unless it either referred to some technical process or some very simple everyday action, or was already orthodox (GOODTHINKFUL would be the Newspeak expression) in tendency.",1,large
1984 by George Orwell,"The old man whom he had followed was standing at the bar, having some kind of altercation with the barman, a large, stout, hook-nosed young man with enormous forearms. A knot of others, standing round with glasses in their hands, were watching the scene. 'I arst you civil enough, didn't I?' said the old man, straightening his shoulders pugnaciously. 'You telling me you ain't got a pint mug in the 'ole bleeding boozer?' 'And what in hell's name IS a pint?' said the barman, leaning forward with the tips of his fingers on the counter. ''Ark at 'im! Calls 'isself a barman and don't know what a pint is! Why, a pint's the 'alf of a quart, and there's four quarts to the gallon. 'Ave to teach you the A, B, C next.' 'Never heard of 'em,' said the barman shortly. 'Litre and half litre--that's all we serve. There's the glasses on the shelf in front of you.' 'I likes a pint,' persisted the old man. 'You could 'a drawed me off a pint easy enough. We didn't 'ave these bleeding litres when I was a young man.' 'When you were a young man we were all living in the treetops,' said the barman, with a glance at the other customers. There was a shout of laughter, and the uneasiness caused by Winston's entry seemed to disappear. The old man's whitestubbled face had flushed pink. He turned away, muttering to himself, and bumped into Winston.",1,large
1984 by George Orwell,"In the dream his deepest feeling was always one of self-deception, because he did in fact know what was behind the wall of darkness. With a deadly effort, like wrenching a piece out of his own brain, he could even have dragged the thing into the open. He always woke up without discovering what it was: but somehow it was connected with what Julia had been saying when he cut her short. 'I'm sorry,' he said, 'it's nothing. I don't like rats, that's all.' 'Don't worry, dear, we're not going to have the filthy brutes in here. I'll stuff the hole with a bit of sacking before we go. And next time we come here I'll bring some plaster and bung it up properly.' Already the black instant of panic was half-forgotten. Feeling slightly ashamed of himself, he sat up against the bedhead. Julia got out of bed, pulled on her overalls, and made the coffee. The smell that rose from the saucepan was so powerful and exciting that they shut the window lest anybody outside should notice it and become inquisitive. What was even better than the taste of the coffee was the silky texture given to it by the sugar, a thing Winston had almost forgotten after years of saccharine. With one hand in her pocket and a piece of bread and jam in the other, Julia wandered about the room, glancing indifferently at the bookcase, pointing out the best way of repairing the gateleg table, plumping herself down in the ragged arm-chair to see if it was comfortable, and examining the absurd twelve-hour clock with a sort of tolerant amusement.",1,large
1984 by George Orwell,"He was older than Winston had thought him; he was perhaps forty-eight or fifty. Under his hand there was a dial with a lever on top and figures running round the face. 'I told you,' said O'Brien, 'that if we met again it would be here.' 'Yes,' said Winston. Without any warning except a slight movement of O'Brien's hand, a wave of pain flooded his body. It was a frightening pain, because he could not see what was happening, and he had the feeling that some mortal injury was being done to him. He did not know whether the thing was really happening, or whether the effect was electrically produced; but his body was being wrenched out of shape, the joints were being slowly torn apart. Although the pain had brought the sweat out on his forehead, the worst of all was the fear that his backbone was about to snap. He set his teeth and breathed hard through his nose, trying to keep silent as long as possible. 'You are afraid,' said O'Brien, watching his face, 'that in another moment something is going to break. Your especial fear is that it will be your backbone. You have a vivid mental picture of the vertebrae snapping apart and the spinal fluid dripping out of them. That is what you are thinking, is it not, Winston?' Winston did not answer. O'Brien drew back the lever on the dial. The wave of pain receded almost as quickly as it had come.",1,large
1984 by George Orwell,"During the month of May there was only one further occasion on which they actually succeeded in making love. That was in another hidlng-place known to Julia, the belfry of a ruinous church in an almost-deserted stretch of country where an atomic bomb had fallen thirty years earlier. It was a good hiding-place when once you got there, but the getting there was very dangerous. For the rest they could meet only in the streets, in a different place every evening and never for more than half an hour at a time. In the street it was usually possible to talk, after a fashion. As they drifted down the crowded pavements, not quite abreast and never looking at one another, they carried on a curious, intermittent conversation which flicked on and off like the beams of a lighthouse, suddenly nipped into silence by the approach of a Party uniform or the proximity of a telescreen, then taken up again minutes later in the middle of a sentence, then abruptly cut short as they parted at the agreed spot, then continued almost without introduction on the following day. Julia appeared to be quite used to this kind of conversation, which she called 'talking by instalments'. She was also surprisingly adept at speaking without moving her lips. Just once in almost a month of nightly meetings they managed to exchange a kiss. They were passing in silence down a side-street (Julia would never speak when they were away from the main streets) when there was a deafening roar, the earth heaved, and the air darkened, and Winston found himself lying on his side, bruised and terrified.",1,large
1984 by George Orwell,"It was only after a decade of national wars, civil wars, revolutions, and counter-revolutions in all parts of the world that Ingsoc and its rivals emerged as fully worked-out political theories. But they had been foreshadowed by the various systems, generally called totalitarian, which had appeared earlier in the century, and the main outlines of the world which would emerge from the prevailing chaos had long been obvious. What kind of people would control this world had been equally obvious. The new aristocracy was made up for the most part of bureaucrats, scientists, technicians, trade-union organizers, publicity experts, sociologists, teachers, journalists, and professional politicians. These people, whose origins lay in the salaried middle class and the upper grades of the working class, had been shaped and brought together by the barren world of monopoly industry and centralized government. As compared with their opposite numbers in past ages, they were less avaricious, less tempted by luxury, hungrier for pure power, and, above all, more conscious of what they were doing and more intent on crushing opposition. This last difference was cardinal. By comparison with that existing today, all the tyrannies of the past were half-hearted and inefficient. The ruling groups were always infected to some extent by liberal ideas, and were content to leave loose ends everywhere, to regard only the overt act and to be uninterested in what their subjects were thinking. Even the Catholic Church of the Middle Ages was tolerant by modern standards.",1,large
1984 by George Orwell,"O'Brien!' said Winston, making an effort to control his voice. 'You know this is not necessary. What is it that you want me to do?' O'Brien made no direct answer. When he spoke it was in the schoolmasterish manner that he sometimes affected. He looked thoughtfully into the distance, as though he were addressing an audience somewhere behind Winston's back. 'By itself,' he said, 'pain is not always enough. There are occasions when a human being will stand out against pain, even to the point of death. But for everyone there is something unendurable--something that cannot be contemplated. Courage and cowardice are not involved. If you are falling from a height it is not cowardly to clutch at a rope. If you have come up from deep water it is not cowardly to fill your lungs with air. It is merely an instinct which cannot be destroyed. It is the same with the rats. For you, they are unendurable. They are a form of pressure that you cannot withstand, even if you wished to. You will do what is required of you.' 'But what is it, what is it? How can I do it if I don't know what it is?' O'Brien picked up the cage and brought it across to the nearer table. He set it down carefully on the baize cloth. Winston could hear the blood singing in his ears. He had the feeling of sitting in utter loneliness.",1,large
1984 by George Orwell,"Wine was a thing he had read and dreamed about. Like the glass paperweight or Mr Charrington's half-remembered rhymes, it belonged to the vanished, romantic past, the olden time as he liked to call it in his secret thoughts. For some reason he had always thought of wine as having an intensely sweet taste, like that of blackberry jam and an immediate intoxicating effect. Actually, when he came to swallow it, the stuff was distinctly disappointing. The truth was that after years of gin-drinking he could barely taste it. He set down the empty glass. 'Then there is such a person as Goldstein?' he said. 'Yes, there is such a person, and he is alive. Where, I do not know.' 'And the conspiracy--the organization? Is it real? It is not simply an invention of the Thought Police?' 'No, it is real. The Brotherhood, we call it. You will never learn much more about the Brotherhood than that it exists and that you belong to it. I will come back to that presently.' He looked at his wrist-watch. 'It is unwise even for members of the Inner Party to turn off the telescreen for more than half an hour. You ought not to have come here together, and you will have to leave separately. You, comrade'--he bowed his head to Julia--'will leave first. We have about twenty minutes at our disposal. You will understand that I must start by asking you certain questions.",1,large
1984 by George Orwell,"It was the type that seemed to flourish best under the dominion of the Party. The announcement from the Ministry of Plenty ended on another trumpet call and gave way to tinny music. Parsons, stirred to vague enthusiasm by the bombardment of figures, took his pipe out of his mouth. 'The Ministry of Plenty's certainly done a good job this year,' he said with a knowing shake of his head. 'By the way, Smith old boy, I suppose you haven't got any razor blades you can let me have?' 'Not one,' said Winston. 'I've been using the same blade for six weeks myself.' 'Ah, well--just thought I'd ask you, old boy.' 'Sorry,' said Winston. The quacking voice from the next table, temporarily silenced during the Ministry's announcement, had started up again, as loud as ever. For some reason Winston suddenly found himself thinking of Mrs Parsons, with her wispy hair and the dust in the creases of her face. Within two years those children would be denouncing her to the Thought Police. Mrs Parsons would be vaporized. Syme would be vaporized. Winston would be vaporized. O'Brien would be vaporized. Parsons, on the other hand, would never be vaporized. The eyeless creature with the quacking voice would never be vaporized. The little beetle-like men who scuttle so nimbly through the labyrinthine corridors of Ministries they, too, would never be vaporized. And the girl with dark hair, the girl from the Fiction Department--she would never be vaporized either.",1,large
1984 by George Orwell,"If you have come up from deep water it is not cowardly to fill your lungs with air. It is merely an instinct which cannot be destroyed. It is the same with the rats. For you, they are unendurable. They are a form of pressure that you cannot withstand, even if you wished to. You will do what is required of you.' 'But what is it, what is it? How can I do it if I don't know what it is?' O'Brien picked up the cage and brought it across to the nearer table. He set it down carefully on the baize cloth. Winston could hear the blood singing in his ears. He had the feeling of sitting in utter loneliness. He was in the middle of a great empty plain, a flat desert drenched with sunlight, across which all sounds came to him out of immense distances. Yet the cage with the rats was not two metres away from him. They were enormous rats. They were at the age when a rat's muzzle grows blunt and fierce and his fur brown instead of grey. 'The rat,' said O'Brien, still addressing his invisible audience, 'although a rodent, is carnivorous. You are aware of that. You will have heard of the things that happen in the poor quarters of this town. In some streets a woman dare not leave her baby alone in the house, even for five minutes. The rats are certain to attack it.",1,large
1984 by George Orwell,"A knot of others, standing round with glasses in their hands, were watching the scene. 'I arst you civil enough, didn't I?' said the old man, straightening his shoulders pugnaciously. 'You telling me you ain't got a pint mug in the 'ole bleeding boozer?' 'And what in hell's name IS a pint?' said the barman, leaning forward with the tips of his fingers on the counter. ''Ark at 'im! Calls 'isself a barman and don't know what a pint is! Why, a pint's the 'alf of a quart, and there's four quarts to the gallon. 'Ave to teach you the A, B, C next.' 'Never heard of 'em,' said the barman shortly. 'Litre and half litre--that's all we serve. There's the glasses on the shelf in front of you.' 'I likes a pint,' persisted the old man. 'You could 'a drawed me off a pint easy enough. We didn't 'ave these bleeding litres when I was a young man.' 'When you were a young man we were all living in the treetops,' said the barman, with a glance at the other customers. There was a shout of laughter, and the uneasiness caused by Winston's entry seemed to disappear. The old man's whitestubbled face had flushed pink. He turned away, muttering to himself, and bumped into Winston. Winston caught him gently by the arm. 'May I offer you a drink?' he said. 'You're a gent,' said the other, straightening his shoulders again.",1,large
1984 by George Orwell,"Are you guilty?' said Winston. 'Of course I'm guilty!' cried Parsons with a servile glance at the telescreen. 'You don't think the Party would arrest an innocent man, do you?' His frog-like face grew calmer, and even took on a slightly sanctimonious expression. 'Thoughtcrime is a dreadful thing, old man,' he said sententiously. 'It's insidious. It can get hold of you without your even knowing it. Do you know how it got hold of me? In my sleep! Yes, that's a fact. There I was, working away, trying to do my bit--never knew I had any bad stuff in my mind at all. And then I started talking in my sleep. Do you know what they heard me saying?' He sank his voice, like someone who is obliged for medical reasons to utter an obscenity. '""Down with Big Brother!"" Yes, I said that! Said it over and over again, it seems. Between you and me, old man, I'm glad they got me before it went any further. Do you know what I'm going to say to them when I go up before the tribunal? ""Thank you,"" I'm going to say, ""thank you for saving me before it was too late.""' 'Who denounced you?' said Winston. 'It was my little daughter,' said Parsons with a sort of doleful pride. 'She listened at the keyhole. Heard what I was saying, and nipped off to the patrols the very next day.",1,large
